0,0
0.100502513,0.654858689
0.201005025,1.106024424
0.301507538,1.475491402
0.40201005,1.79493978
0.502512563,2.078902221
0.603015075,2.335728607
0.703517588,2.570730615
0.804020101,2.787069758
0.904522613,2.985007058
1.005025126,3.158770577
1.105527638,3.290521632
1.206030151,3.346095352
1.306532663,3.2882126
1.407035176,3.109412905
1.507537688,2.843187218
1.608040201,2.535842124
1.708542714,2.222344721
1.809045226,1.922823119
1.909547739,1.647199918
2.010050251,1.399645343
2.110552764,1.181198664
2.211055276,0.991193548
2.311557789,0.827993943
2.412060302,0.689410702
2.512562814,0.572922533
2.613065327,0.475884784
2.713567839,0.395631503
2.814070352,0.329627887
2.914572864,0.275536208
3.015075377,0.231266041
3.115577889,0.195029316
3.216080402,0.165333949
3.316582915,0.140956566
3.417085427,0.120922933
3.51758794,0.104472672
3.618090452,0.091022999
3.718592965,0.080163052
3.819095477,0.071670268
3.91959799,0.065556014
4.020100503,0.062213317
4.120603015,0.062728107
4.221105528,0.069551667
4.32160804,0.087870135
4.422110553,0.127981784
4.522613065,0.207559999
4.623115578,0.347685496
4.72361809,0.555465648
4.824120603,0.810046032
4.924623116,1.076853132
5.025125628,1.328115841
5.125628141,1.546184254
5.226130653,1.718246436
5.326633166,1.832501864
5.427135678,1.878483453
5.527638191,1.851177411
5.628140704,1.755721297
5.728643216,1.607880722
5.829145729,1.428908973
5.929648241,1.239037454
6.030150754,1.053617778
6.130653266,0.88243485
6.231155779,0.730660862
6.331658291,0.60015318
6.432160804,0.490610177
6.532663317,0.400423118
6.633165829,0.327308282
6.733668342,0.268752684
6.834170854,0.222325941
6.934673367,0.185873088
7.035175879,0.157629795
7.135678392,0.136293299
7.236180905,0.121071393
7.336683417,0.111782262
7.43718593,0.109073394
7.537688442,0.114871339
7.638190955,0.133172957
7.738693467,0.171150427
7.83919598,0.239736536
7.939698492,0.351162117
8.040201005,0.511043061
8.140703518,0.710259587
8.24120603,0.927421742
8.341708543,1.139285028
8.442211055,1.327036926
8.542713568,1.476264997
8.64321608,1.57542426
8.743718593,1.616046435
8.844221106,1.595045541
8.944723618,1.517171395
9.045226131,1.394913392
9.145728643,1.245033695
9.246231156,1.08406911
9.346733668,0.92524564
9.447236181,0.777500122
9.547738693,0.645897313
9.648241206,0.532498634
9.748743719,0.437328135
9.849246231,0.3591337
9.949748744,0.295999751
10.05025126,0.245802268
10.15075377,0.206505973
10.25125628,0.176386345
10.35175879,0.154170842
10.45226131,0.139149064
10.55276382,0.131342022
10.65326633,0.131776477
10.75376884,0.142996778
10.85427136,0.169785901
10.95477387,0.219804709
11.05527638,0.302892724
11.15577889,0.426985699
11.25628141,0.591185248
11.35678392,0.782509916
11.45728643,0.980922857
11.55778894,1.166778098
11.65829146,1.324029906
11.75879397,1.440020733
11.85929648,1.505123579
11.95979899,1.513944906
12.06030151,1.467365792
12.16080402,1.373521791
12.26130653,1.246041146
12.36180905,1.100411054
12.46231156,0.950486346
12.56281407,0.806653584
12.66331658,0.675517864
12.7638191,0.560496368
12.86432161,0.462624447
12.96482412,0.381357956
13.06532663,0.315233773
13.16582915,0.262386386
13.26633166,0.220905816
13.36683417,0.189111377
13.46733668,0.165727727
13.5678392,0.150034009
13.66834171,0.142046148
13.76884422,0.14280085
13.86934673,0.154820932
13.96984925,0.18274904
14.07035176,0.23378689
14.17085427,0.316791145
14.27135678,0.438387899
14.3718593,0.596970373
14.47236181,0.780188533
14.57286432,0.969366967
14.67336683,1.145930346
14.77386935,1.294413286
14.87437186,1.402571514
14.97487437,1.461307285
15.07537688,1.465915843
15.1758794,1.417821125
15.27638191,1.325210431
15.37688442,1.20122673
15.47738693,1.060541157
15.57788945,0.916210197
15.67839196,0.778010062
15.77889447,0.652173978
15.87939698,0.541907967
15.9798995,0.448169823
16.08040201,0.370421387
16.18090452,0.307257945
16.28140704,0.256901893
16.38190955,0.217563283
16.48241206,0.187698175
16.58291457,0.16619296
16.68341709,0.152529711
16.7839196,0.14699871
16.88442211,0.151022826
16.98492462,0.167657357
17.08542714,0.202170487
17.18592965,0.262139001
17.28643216,0.35574543
17.38693467,0.487170332
17.48743719,0.65141109
17.5879397,0.834005452
17.68844221,1.016407121
17.78894472,1.181310803
17.88944724,1.314527514
17.98994975,1.404950789
18.09045226,1.444944154
18.19095477,1.43175237
18.29145729,1.369068114
18.3919598,1.266751073
18.49246231,1.138441063
18.59296482,0.998177455
18.69346734,0.857756433
18.79396985,0.725608238
18.89447236,0.606832619
18.99497487,0.503806014
19.09547739,0.416943718
19.1959799,0.345406044
19.29648241,0.287671945
19.39698492,0.241984776
19.49748744,0.206672067
19.59798995,0.180379796
19.69849246,0.162246775
19.79899497,0.152095153
19.89949749,0.150674612
20,0.160065452
